method_key,stage,score,valid,params,metrics,reason
frequency_filter_1d,coarse,-3.92667779678968,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 27558.086400049822, ""low_freq_mhz"": 150.0, ""taper_ratio"": 0.12}","{""edge_fidelity"": 0.07347832188589569, ""edge_preservation"": 0.6491319441046635, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.07317937903640834, ""local_saliency_preservation"": 0.648694083122584, ""low_freq_drop"": -3.981693866692067e-10, ""low_freq_energy_ratio_after"": 0.9999999995986033, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.16041022244384046, ""peak_ratio"": 0.6365074917722233, ""target_band_energy_ratio"": 1.0000464183651132, ""target_band_fidelity"": 0.9997665995963532}",低频残留改善=-0.000，目标频带保真=0.003，显著结构保真=0.075，边缘保真=0.074。
frequency_filter_1d,coarse,-4.367725799195964,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 40277.203200072814, ""low_freq_mhz"": 450.0, ""taper_ratio"": 0.08}","{""edge_fidelity"": 0.039349101412618076, ""edge_preservation"": 0.5853847786163789, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.03902313640375852, ""local_saliency_preservation"": 0.5845793638137843, ""low_freq_drop"": 1.2702028328201788e-10, ""low_freq_energy_ratio_after"": 0.9999999990734136, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.1052532476132261, ""peak_ratio"": 0.5736262017572106, ""target_band_energy_ratio"": 0.999928848809817, ""target_band_fidelity"": 0.9996422394489944}",低频残留改善=-0.000，目标频带保真=0.001，显著结构保真=0.040，边缘保真=0.039。
subtracting_average_2D,fine,-3.072591079113673,True,"{""_seed_rank"": 1, ""ntraces"": 57}","{""edge_preservation"": 0.11445220228760321, ""horizontal_coherence"": 0.0009704763615279557, ""local_saliency_preservation"": 0.06518412292408157, ""peak_ratio"": 0.03148575872182846}",背景一致性=0.0012，显著结构保留=0.000，边缘保留=0.116。
subtracting_average_2D,coarse,-3.074679159311425,True,"{""ntraces"": 81}","{""edge_preservation"": 0.11127169621877221, ""horizontal_coherence"": 0.00010705637418712136, ""local_saliency_preservation"": 0.06286707025547575, ""peak_ratio"": 0.037528686225414276}",背景一致性=0.0006，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,fine,-3.0755447429966436,True,"{""_seed_rank"": 1, ""ntraces"": 85}","{""edge_preservation"": 0.1110058158800693, ""horizontal_coherence"": 2.019440860400637e-05, ""local_saliency_preservation"": 0.06291087349437972, ""peak_ratio"": 0.03781906142830849}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.110。
subtracting_average_2D,fine,-3.0758172007846887,True,"{""_seed_rank"": 1, ""ntraces"": 77}","{""edge_preservation"": 0.11127426010962545, ""horizontal_coherence"": 0.0002577477643836132, ""local_saliency_preservation"": 0.06279088588224697, ""peak_ratio"": 0.037172067910432816}",背景一致性=0.0008，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,coarse,-3.0771165883654743,True,"{""ntraces"": 51}","{""edge_preservation"": 0.11364312816496865, ""horizontal_coherence"": 0.0006835675730494522, ""local_saliency_preservation"": 0.06375755100242496, ""peak_ratio"": 0.030693402513861656}",背景一致性=0.0008，显著结构保留=0.000，边缘保留=0.115。
subtracting_average_2D,coarse,-3.0771243422944616,True,"{""ntraces"": 90}","{""edge_preservation"": 0.110817933786829, ""horizontal_coherence"": 1.014821752470895e-18, ""local_saliency_preservation"": 0.06285818271891509, ""peak_ratio"": 0.03791458532214165}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.110。
subtracting_average_2D,fine,-3.0783741116820584,True,"{""_seed_rank"": 1, ""ntraces"": 69}","{""edge_preservation"": 0.1116807437444274, ""horizontal_coherence"": 0.0007004030571019726, ""local_saliency_preservation"": 0.06288354799709783, ""peak_ratio"": 0.03599071875214577}",背景一致性=0.0013，显著结构保留=0.000，边缘保留=0.112。
subtracting_average_2D,coarse,-3.087260611602458,True,"{""ntraces"": 41}","{""edge_preservation"": 0.11166351418842443, ""horizontal_coherence"": 0.00028530676149370564, ""local_saliency_preservation"": 0.06128834225893272, ""peak_ratio"": 0.031023958697915077}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.113。
subtracting_average_2D,fine,-3.087260611602458,True,"{""_seed_rank"": 2, ""ntraces"": 42}","{""edge_preservation"": 0.11166351418842443, ""horizontal_coherence"": 0.00028530676149370564, ""local_saliency_preservation"": 0.06128834225893272, ""peak_ratio"": 0.031023958697915077}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.113。
subtracting_average_2D,fine,-3.099437800677913,True,"{""_seed_rank"": 2, ""ntraces"": 35}","{""edge_preservation"": 0.10999831764672174, ""horizontal_coherence"": 0.00017463045150909904, ""local_saliency_preservation"": 0.060558933519566656, ""peak_ratio"": 0.0300226379185915}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,fine,-3.099437800677913,True,"{""_seed_rank"": 2, ""ntraces"": 36}","{""edge_preservation"": 0.10999831764672174, ""horizontal_coherence"": 0.00017463045150909904, ""local_saliency_preservation"": 0.060558933519566656, ""peak_ratio"": 0.0300226379185915}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,coarse,-3.1154043506337468,True,"{""ntraces"": 31}","{""edge_preservation"": 0.10756775478923898, ""horizontal_coherence"": 0.00012982086457877403, ""local_saliency_preservation"": 0.059174339659796, ""peak_ratio"": 0.028344441205263138}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.108。
subtracting_average_2D,fine,-3.1466430072080107,True,"{""_seed_rank"": 2, ""ntraces"": 27}","{""edge_preservation"": 0.10306431734281717, ""horizontal_coherence"": 9.790674408522523e-05, ""local_saliency_preservation"": 0.056424864278231575, ""peak_ratio"": 0.026133229956030846}",背景一致性=0.0002，显著结构保留=0.000，边缘保留=0.101。
subtracting_average_2D,coarse,-3.2302773125905375,True,"{""ntraces"": 21}","{""edge_preservation"": 0.09015725919181877, ""horizontal_coherence"": 6.384964777197834e-05, ""local_saliency_preservation"": 0.04860094983064027, ""peak_ratio"": 0.021509625017642975}",背景一致性=0.0002，显著结构保留=0.000，边缘保留=0.082。
subtracting_average_2D,fine,-3.2302773125905375,True,"{""_seed_rank"": 2, ""ntraces"": 22}","{""edge_preservation"": 0.09015725919181877, ""horizontal_coherence"": 6.384964777197834e-05, ""local_saliency_preservation"": 0.04860094983064027, ""peak_ratio"": 0.021509625017642975}",背景一致性=0.0002，显著结构保留=0.000，边缘保留=0.082。
subtracting_average_2D,coarse,-3.547816836919443,True,"{""ntraces"": 8}","{""edge_preservation"": 0.027090626761530835, ""horizontal_coherence"": 1.5923526672693298e-05, ""local_saliency_preservation"": 0.013072526316626013, ""peak_ratio"": 0.005259971600025892}",背景一致性=0.0002，显著结构保留=0.000，边缘保留=0.020。
subtracting_average_2D,coarse,-3.5894477514888625,True,"{""ntraces"": 5}","{""edge_preservation"": 0.017413574369480895, ""horizontal_coherence"": 1.0973794816508817e-05, ""local_saliency_preservation"": 0.008158159702631508, ""peak_ratio"": 0.003284617094323039}",背景一致性=0.0002，显著结构保留=0.000，边缘保留=0.012。
energy_decay_gain,coarse,1.2083692629379361,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.3434822445144268, ""deep_gain_ratio"": 2.8323655304757502, ""deep_zone_contrast"": 0.08873560316418166, ""depth_rms_cv"": 1.1116931532595455, ""hot_pixel_ratio"": 0.0021436753395516284, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.999999990257438, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.8662，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,1.196444116066632,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.3264868254459286, ""deep_gain_ratio"": 2.7677832284170996, ""deep_zone_contrast"": 0.08671229456744728, ""depth_rms_cv"": 1.117768556519806, ""hot_pixel_ratio"": 0.0021873124965908473, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.999999990257438, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.8464，过曝比=0.0000，窗口下限=42。
energy_decay_gain,coarse,1.152708159488328,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.3003027936447207, ""deep_gain_ratio"": 2.6704078755556546, ""deep_zone_contrast"": 0.08366160757930491, ""depth_rms_cv"": 1.1470632660806215, ""hot_pixel_ratio"": 0.0023291332569683083, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.999999990257438, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.8148，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,1.1458250006426858,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.3215852664769645, ""deep_gain_ratio"": 2.7493604039055435, ""deep_zone_contrast"": 0.08613512314397419, ""depth_rms_cv"": 1.1392759841286608, ""hot_pixel_ratio"": 0.002274586810669285, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.999999990257438, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.8635，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,1.048156942011576,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.215505739514938, ""deep_gain_ratio"": 2.3719989862937614, ""deep_zone_contrast"": 0.07431271087325021, ""depth_rms_cv"": 1.1887127444568604, ""hot_pixel_ratio"": 0.002623684066983036, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.987414154513342, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7481，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,1.0346679966919736,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.2032926492693719, ""deep_gain_ratio"": 2.331066920654847, ""deep_zone_contrast"": 0.0730303440691976, ""depth_rms_cv"": 1.1955125054822326, ""hot_pixel_ratio"": 0.002667321224022255, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.966063710383356, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7347，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.9853289668542811,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1878335379377278, ""deep_gain_ratio"": 2.2799675791369274, ""deep_zone_contrast"": 0.07142944515904759, ""depth_rms_cv"": 1.2186845930969292, ""hot_pixel_ratio"": 0.002732776959581083, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.86671860660699, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7360，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.9773048777427719,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1778702771662708, ""deep_gain_ratio"": 2.2474506630676383, ""deep_zone_contrast"": 0.0704107178339898, ""depth_rms_cv"": 1.2283572909421578, ""hot_pixel_ratio"": 0.0028091419843997165, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.792812992238249, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7177，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.6528893476717957,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0453207544305205, ""deep_gain_ratio"": 1.8443107026108663, ""deep_zone_contrast"": 0.05778068574038949, ""depth_rms_cv"": 1.3702684250767225, ""hot_pixel_ratio"": 0.003938253422789505, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.310249806828178, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=10.184，有效提升=2.414，深浅均衡CV=0.6879，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.5170653850239803,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0405509184318327, ""deep_gain_ratio"": 1.8307761115806869, ""deep_zone_contrast"": 0.057356658514482045, ""depth_rms_cv"": 1.3606842637452587, ""hot_pixel_ratio"": 0.003801887307041946, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.703497136390142, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.700，有效提升=2.370，深浅均衡CV=0.6884，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.4924359475993013,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0693997030902145, ""deep_gain_ratio"": 1.913629931855016, ""deep_zone_contrast"": 0.059952398237124546, ""depth_rms_cv"": 1.3261750958821181, ""hot_pixel_ratio"": 0.0035073364970272186, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.920126829712387, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.589，有效提升=2.360，深浅均衡CV=0.6949，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.4760249610563354,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0561567471543885, ""deep_gain_ratio"": 1.8752992251724363, ""deep_zone_contrast"": 0.058751529796737645, ""depth_rms_cv"": 1.3349214990807046, ""hot_pixel_ratio"": 0.0035618829433262424, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.91631719003608, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.602，有效提升=2.361，深浅均衡CV=0.6836，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.3942336299331891,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.246469966691166, ""deep_gain_ratio"": 2.4780436518139934, ""deep_zone_contrast"": 0.07763500005380704, ""depth_rms_cv"": 1.246553250117178, ""hot_pixel_ratio"": 0.0029455081001472753, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9704，过曝比=0.0000，窗口下限=42。
energy_decay_gain,coarse,0.38682329936099435,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.2313540717586313, ""deep_gain_ratio"": 2.4258652644305325, ""deep_zone_contrast"": 0.07600029555441003, ""depth_rms_cv"": 1.2520821751707054, ""hot_pixel_ratio"": 0.003032782414225713, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9491，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.3580164330560903,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.2073710617757523, ""deep_gain_ratio"": 2.3446801269094144, ""deep_zone_contrast"": 0.07345683424322347, ""depth_rms_cv"": 1.2831837889067645, ""hot_pixel_ratio"": 0.003360061092019855, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9030，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.3435641752743771,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1992409241529867, ""deep_gain_ratio"": 2.3175976584485403, ""deep_zone_contrast"": 0.07260836353978042, ""depth_rms_cv"": 1.273355449934354, ""hot_pixel_ratio"": 0.003316423934980636, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9177，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.2799862117054961,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1435682801983043, ""deep_gain_ratio"": 2.1379454805084754, ""deep_zone_contrast"": 0.06698001359774704, ""depth_rms_cv"": 1.3012987807816645, ""hot_pixel_ratio"": 0.0035346097201767305, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.8672，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.2696027437097004,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1317820020111056, ""deep_gain_ratio"": 2.101177884331395, ""deep_zone_contrast"": 0.06582811608008368, ""depth_rms_cv"": 1.3081113022619484, ""hot_pixel_ratio"": 0.003665521191294387, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.8524，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.2330763757780212,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1236747715751476, ""deep_gain_ratio"": 2.0761375615859126, ""deep_zone_contrast"": 0.06504362406507425, ""depth_rms_cv"": 1.3368476626473642, ""hot_pixel_ratio"": 0.0038455244640811653, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.8430，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.2266260838926969,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.126893012967854, ""deep_gain_ratio"": 2.086053261816589, ""deep_zone_contrast"": 0.06535427452007272, ""depth_rms_cv"": 1.3286021213348316, ""hot_pixel_ratio"": 0.003796432662412044, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.8631，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.21234247521202465,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.018820624783818, ""deep_gain_ratio"": 1.7699260546862658, ""deep_zone_contrast"": 0.05545027798449648, ""depth_rms_cv"": 1.4352818939044103, ""hot_pixel_ratio"": 0.004238258877434135, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.770994550379325, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.7765，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.13282945146427094,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0150060507245906, ""deep_gain_ratio"": 1.7593800935747566, ""deep_zone_contrast"": 0.055119881992133656, ""depth_rms_cv"": 1.4247119855629558, ""hot_pixel_ratio"": 0.004189167075765014, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.839168268475917, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.960，有效提升=2.193，深浅均衡CV=0.7711，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.09496149918722208,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0252433503478438, ""deep_gain_ratio"": 1.7877737837473968, ""deep_zone_contrast"": 0.05600943215662211, ""depth_rms_cv"": 1.4023196103678777, ""hot_pixel_ratio"": 0.004123711340206186, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.936412870738333, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.909，有效提升=2.187，深浅均衡CV=0.7667，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.08459084503111702,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.0329715124404801, ""deep_gain_ratio"": 1.8094016154779682, ""deep_zone_contrast"": 0.05668701373043237, ""depth_rms_cv"": 1.3952911504473577, ""hot_pixel_ratio"": 0.004096438117056673, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.963343373663749, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.879，有效提升=2.184，深浅均衡CV=0.7751，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.2064271247759809,True,"{""max_gain"": 6.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1469078534888852, ""deep_gain_ratio"": 2.148442397278131, ""deep_zone_contrast"": 0.06730887307259142, ""depth_rms_cv"": 1.3693588021367742, ""hot_pixel_ratio"": 0.003889161621120384, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9992，过曝比=0.0000，窗口下限=42。
energy_decay_gain,coarse,-0.2093600417653,True,"{""max_gain"": 6.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.137209113716109, ""deep_gain_ratio"": 2.118054076193997, ""deep_zone_contrast"": 0.0663568328180645, ""depth_rms_cv"": 1.37509002655567, ""hot_pixel_ratio"": 0.00394916271204931, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9828，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.22241226826085492,True,"{""max_gain"": 6.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1459922850555444, ""deep_gain_ratio"": 2.145561102017759, ""deep_zone_contrast"": 0.06721860454260396, ""depth_rms_cv"": 1.4076210827026332, ""hot_pixel_ratio"": 0.004145529918725795, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9713，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.23102354258397695,True,"{""max_gain"": 6.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 0.9970940164122902, ""deep_gain_ratio"": 1.7103940125614234, ""deep_zone_contrast"": 0.05358518973628014, ""depth_rms_cv"": 1.5074869875168309, ""hot_pixel_ratio"": 0.004625538646157203, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.8698，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.2394632265754284,True,"{""max_gain"": 6.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.1182671607071275, ""deep_gain_ratio"": 2.059547902313812, ""deep_zone_contrast"": 0.06452388414946003, ""depth_rms_cv"": 1.3951963406655443, ""hot_pixel_ratio"": 0.004074619538537065, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9610，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.2783501183124968,True,"{""max_gain"": 6.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.095755708178036, ""deep_gain_ratio"": 1.991442486961319, ""deep_zone_contrast"": 0.06239019940961097, ""depth_rms_cv"": 1.4039385221002236, ""hot_pixel_ratio"": 0.004096438117056673, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9570，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.2856156245505238,True,"{""max_gain"": 6.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 1.085937218955921, ""deep_gain_ratio"": 1.9622147619981125, ""deep_zone_contrast"": 0.06147451964447441, ""depth_rms_cv"": 1.410066527211612, ""hot_pixel_ratio"": 0.00413462062946599, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9430，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.3088542208758891,True,"{""max_gain"": 6.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 0.0001854579174166803, ""deep_gain_effective"": 0.9889610434928728, ""deep_gain_ratio"": 1.688439848779565, ""deep_zone_contrast"": 0.05289738445684602, ""depth_rms_cv"": 1.500289413937874, ""hot_pixel_ratio"": 0.004614629356897398, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.999999995128719, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.8654，过曝比=0.0002，窗口下限=42。
